time,"Altitude (GPS) (feet)","Average fuel consumption (total) (MPG)","Average speed (mph)","Average speed (GPS) (mph)","Calculated instant fuel rate (gal./h)","Distance to empty (miles)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine Fuel Rate (g/sec)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℉)","Speed (GPS) (mph)","Throttle position (%)","Vehicle acceleration (g)","Vehicle Fuel Rate (g/sec)","Vehicle speed (mph)",Latitude,Longtitude,
18:17:31.367,,32.0279310338556,,,0.28660858162098,262.98087558833,,,0.22,,,,,0.0992081863794884,2.72735779197275,0.4265952014318,11.3,4.24446676489933,,,,,0.22,,33.70757018,-112.19020354,
18:17:31.422,1292.32285597534,,,0.0517534536970105,,,,,,,,,,,,,,,,0,,,,,33.70757018,-112.19020354,
18:17:31.423,1292.32285597534,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.70757018,-112.19020354,
18:17:31.425,1292.32285597534,,,0.0517533177759736,,,,,,,,,,,,,,,,0,,,,,33.7075437,-112.1902475,
18:17:31.491,,,,,,,,,,,,,,,,,,,116.6,,,,,,33.7075437,-112.1902475,
18:17:31.526,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075437,-112.1902475,
18:17:31.592,,,,,,,,,,759,0.8,,,,,,,,,,,,,,33.7075437,-112.1902475,
18:17:31.828,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7075437,-112.1902475,
18:17:31.895,,32.0274373643526,,,0.28660858162098,266.788080366172,,,0.22,,,,,0.0992502257518641,2.72739983134513,0.426775970733016,11.3,4.24446676489933,,,,,0.22,,33.7075437,-112.1902475,
18:17:31.962,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075437,-112.1902475,
18:17:32.021,,,,,,,,,,,,,,,,,,,116.6,,,,,,33.7075437,-112.1902475,
18:17:32.079,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075437,-112.1902475,
18:17:32.138,,,,,,,,,,738,0.7,,,,,,,,,,,,,,33.7075437,-112.1902475,
18:17:32.162,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075437,-112.1902475,
18:17:32.168,1284.98792379883,,,,,,,,,,,,,,,,,,,,,,,,33.70757007,-112.19020368,
18:17:32.169,1284.98792379883,,,0.0517230709471442,,,,,,,,,,,,,,,,0,,,,,33.70757007,-112.19020368,
18:17:32.261,,32.0270959017993,,,0.28660858162098,262.974018331171,,,0.22,,,,,0.0992793044080457,2.72742891000131,0.426901008954596,11.3,4.24446676489933,,,,,0.22,,33.70757007,-112.19020368,
18:17:32.454,,,,,,,,,,,,,,,,,,,,,11.7647058823529,,,,33.70757007,-112.19020368,
18:17:32.500,,,,,,,,,,,,,,,,,,,116.6,,,,,,33.70757007,-112.19020368,
18:17:32.559,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757007,-112.19020368,
18:17:32.617,,,,,,,,,,738,0.7,,,,,,,,,,,,,,33.70757007,-112.19020368,
18:17:32.676,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70757007,-112.19020368,
18:17:32.859,,32.0265358898591,,,0.28660858162098,266.780571096951,,,0.22,,,,,0.0993269958836656,2.72747660147693,0.427106082299762,11.3,4.24446676489933,,,,,0.22,,33.70757007,-112.19020368,
18:17:32.908,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757007,-112.19020368,
18:17:32.986,,,,,,,,,,,,,,,,,,,116.6,,,,,,33.70757007,-112.19020368,
18:17:33.155,1284.98231689453,,,,,,,,,,,,,,,,,,,,,,,,33.70757005,-112.19020372,
18:17:33.156,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757005,-112.19020372,
18:17:33.212,,,,,,,,,,745,0.7,,,,,,,,,,,,,,33.70757005,-112.19020372,
18:17:33.272,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70757005,-112.19020372,
18:17:33.327,,32.0261781429233,,,0.234497930417166,262.966482626397,,,0.18,,,,,0.099357463034393,2.72750706862766,0.42723709104789,11.3,3.47274553491763,,,,,0.18,,33.70757005,-112.19020372,
18:17:33.397,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757005,-112.19020372,
18:17:33.443,,,,,,,,,,,,,,,,,,,116.6,,,,,,33.70757005,-112.19020372,
18:17:33.514,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757005,-112.19020372,
18:17:33.574,,,,,,,,,,739,0.7,,,,,,,,,,,,,,33.70757005,-112.19020372,
18:17:33.702,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70757005,-112.19020372,
18:17:33.770,,32.0258394884575,,,0.234497930417166,262.963701939507,,,0.18,,,,,0.0993863048216555,2.72753591041492,0.427361110733119,11.3,3.47274553491763,,,,,0.18,,33.70757005,-112.19020372,
18:17:33.870,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70757005,-112.19020372,
18:17:33.926,,,,,,,,,,,,,,,,,,,116.6,,,,,,33.70757005,-112.19020372,
18:17:33.993,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70757005,-112.19020372,
18:17:34.061,,,,,,,,,,744,0.7,,,,,,,,,,,,,,33.70757005,-112.19020372,
18:17:34.101,1292.32285597534,,,0.0516447316163407,,,,,,,,,,,,,,,,0,,,,,33.70757005,-112.19020372,
18:17:34.102,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.7075043,-112.1902465,
18:17:34.103,1292.32285597534,,,0.0516446407345579,,,,,,,,,,,,,,,,0,,,,,33.7075043,-112.1902465,
18:17:34.106,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7075043,-112.1902465,
18:17:34.128,,32.0255654867931,,,0.234497930417166,266.772487653738,,,0.18,,,,,0.0994096408461053,2.72755924643937,0.427461455638253,11.3,3.47274553491763,,,,,0.18,,33.7075043,-112.1902465,
18:17:34.161,1284.94687324951,,,0.0516422976420912,,,,,,,,,,,,,,,,0,,,,,33.7075043,-112.1902465,
18:17:34.164,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075043,-112.1902465,
18:17:34.390,,,,,,,,,,,,,,,,,,,116.6,,,,,,33.7075043,-112.1902465,
18:17:34.458,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075043,-112.1902465,
18:17:34.610,,,,,,,,,,743,0.7,,,,,,,,,,,,,,33.7075043,-112.1902465,
18:17:34.635,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075043,-112.1902465,
18:17:34.714,,32.0251674948843,,,0.208442604815258,262.958184210057,,,0.16,,,,,0.0994435375153721,2.72759314310864,0.4276072113161,11.3,3.08688491992678,,,,,0.16,,33.7075043,-112.1902465,
18:17:34.783,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075043,-112.1902465,
18:17:34.840,,,,,,,,,,,,,,,,,,,116.6,,,,,,33.7075043,-112.1902465,
18:17:35.045,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075043,-112.1902465,
18:17:35.134,,,,,,,,,,751,0.8,,,,,,,,,,,,,,33.7075043,-112.1902465,
18:17:35.162,1284.94427004395,,,,,,,,,,,,,,,,,,,,,,,,33.70756984,-112.19020385,
18:17:35.202,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70756984,-112.19020385,
18:17:35.259,,32.0247968581512,,,0.208442604815258,266.7660849885,,,0.16,,,,,0.0994751051226955,2.72762471071596,0.427742952027591,11.3,3.08688491992678,,,,,0.16,,33.70756984,-112.19020385,
18:17:35.328,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756984,-112.19020385,
18:17:35.437,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756984,-112.19020385,
18:17:35.507,,,,,,,,,,746,0.7,,,,,,,,,,,,,,33.70756984,-112.19020385,
18:17:35.753,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756984,-112.19020385,
18:17:35.787,,32.0243933362198,,,0.234497930417166,262.951827604531,,,0.18,,,,,0.0995094744354771,2.72765908002874,0.427890740072551,11.3,3.47274553491763,,,,,0.18,,33.70756984,-112.19020385,
18:17:35.816,1292.32285597534,,,0.051575351049748,,,,,,,,,,,,,,,,0,,,,,33.70756984,-112.19020385,
18:17:35.823,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756984,-112.19020385,
18:17:35.829,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.7075565,-112.1902492,
18:17:35.830,1292.32285597534,,,0.0515747936163991,,,,,,,,,,,,,,,,0,,,,,33.7075565,-112.1902492,
18:17:35.846,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075565,-112.1902492,
18:17:35.880,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075565,-112.1902492,
18:17:35.916,,,,,,,,,,739,0.7,,,,,,,,,,,,,,33.7075565,-112.1902492,
18:17:35.943,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075565,-112.1902492,
18:17:35.977,,32.024248018474,,,0.234497930417166,262.950634402634,,,0.18,,,,,0.0995218518461438,2.72767145743941,0.427943962938418,11.3,3.47274553491763,,,,,0.18,,33.7075565,-112.1902492,
18:17:36.025,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075565,-112.1902492,
18:17:36.092,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075565,-112.1902492,
18:17:36.149,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075565,-112.1902492,
18:17:36.165,1284.93125401611,,,,,,,,,,,,,,,,,,,,,,,,33.70756979,-112.1902039,
18:17:36.166,1284.93125401611,,,0.0515611976065513,,,,,,,,,,,,,,,,0,,,,,33.70756979,-112.1902039,
18:17:36.206,,,,,,,,,,740,0.7,,,,,,,,,,,,,,33.70756979,-112.1902039,
18:17:36.387,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756979,-112.1902039,
18:17:36.443,,32.0239312810521,,,0.208442604815258,262.948033676273,,,0.16,,,,,0.0995488302835385,2.7276984358768,0.428059970219215,11.3,3.08688491992678,,,,,0.16,,33.70756979,-112.1902039,
18:17:36.500,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756979,-112.1902039,
18:17:36.525,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756979,-112.1902039,
18:17:36.577,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756979,-112.1902039,
18:17:36.634,,,,,,,,,,742,0.7,,,,,,,,,,,,,,33.70756979,-112.1902039,
18:17:36.692,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756979,-112.1902039,
18:17:36.750,,32.0237222530437,,,0.208442604815258,262.946317350338,,,0.16,,,,,0.0995666347525796,2.72771624034584,0.428136529436092,11.3,3.08688491992678,,,,,0.16,,33.70756979,-112.1902039,
18:17:36.862,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756979,-112.1902039,
18:17:37.004,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756979,-112.1902039,
18:17:37.115,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756979,-112.1902039,
18:17:37.161,,,,,,,,,,738,0.7,,,,,,,,,,,,,,33.70756979,-112.1902039,
18:17:37.167,1285.00554549805,,,,,,,,,,,,,,,,,,,,,,,,33.70756984,-112.19020391,
18:17:37.218,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756984,-112.19020391,
18:17:37.284,,32.02335917686,,,0.208442604815258,262.943336137078,,,0.16,,,,,0.099597561202155,2.72774716679542,0.428269513169267,11.3,3.08688491992678,,,,,0.16,,33.70756984,-112.19020391,
18:17:37.341,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756984,-112.19020391,
18:17:37.406,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756984,-112.19020391,
18:17:37.462,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.7075611,-112.1902495,
18:17:37.463,1292.32285597534,,,0.0515088987313161,,,,,,,,,,,,,,,,0,,,,,33.7075611,-112.1902495,
18:17:37.472,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075611,-112.1902495,
18:17:37.559,,,,,,,,,,741,0.7,,,,,,,,,,,,,,33.7075611,-112.1902495,
18:17:37.616,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075611,-112.1902495,
18:17:37.693,,32.0230812423364,,,0.208442604815258,262.94105402075,,,0.16,,,,,0.0996212358480645,2.72777084144133,0.428371314146677,11.3,3.08688491992678,,,,,0.16,,33.7075611,-112.1902495,
18:17:37.793,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075611,-112.1902495,
18:17:37.850,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075611,-112.1902495,
18:17:37.909,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075611,-112.1902495,
18:17:37.977,,,,,,,,,,738,0.7,,,,,,,,,,,,,,33.7075611,-112.1902495,
18:17:38.033,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075611,-112.1902495,
18:17:38.161,1284.99413144287,,,,,,,,,,,,,,,,,,,,,,,,33.70756982,-112.19020399,
18:17:38.162,1284.99413144287,,,0.051480756415158,,,,,,,,,,,,,,,,0,,,,,33.70756982,-112.19020399,
18:17:38.277,,32.022684227953,,,0.208442604815258,262.937794141426,,,0.16,,,,,0.0996550545077016,2.72780466010097,0.428516734383117,11.3,3.08688491992678,,,,,0.16,,33.70756982,-112.19020399,
18:17:38.344,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756982,-112.19020399,
18:17:38.464,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756982,-112.19020399,
18:17:38.521,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756982,-112.19020399,
18:17:38.582,,,,,,,,,,736,0.7,,,,,,,,,,,,,,33.70756982,-112.19020399,
18:17:38.638,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70756982,-112.19020399,
18:17:38.694,,32.0224012221037,,,0.208442604815258,266.746129375596,,,0.16,,,,,0.0996791621525081,2.72782876774577,0.428620397255785,11.3,3.08688491992678,,,,,0.16,,33.70756982,-112.19020399,
18:17:38.891,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756982,-112.19020399,
18:17:38.936,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756982,-112.19020399,
18:17:38.992,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756982,-112.19020399,
18:17:39.061,,,,,,,,,,740,0.7,,,,,,,,,,,,,,33.70756982,-112.19020399,
18:17:39.085,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70756982,-112.19020399,
18:17:39.117,1292.32285597534,,,0.0514423632334778,,,,,,,,,,,,,,,,0,,,,,33.70756982,-112.19020399,
18:17:39.119,1292.32285597534,32.0221120255811,,0.0514422794516415,0.208442604815258,266.743720372832,,,0.16,,,,,0.0997037975854678,2.72785340317873,0.428726329617511,11.3,3.08688491992678,,0,,,0.16,,33.7075419,-112.1902386,
18:17:39.143,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075419,-112.1902386,
18:17:39.158,,,,0.0514406942382174,,,,,,,,,,,,,,,,0,,,,,33.7075419,-112.1902386,
18:17:39.159,1284.95988927734,,,,,,,,,,,,,,,,,,,,,,,,33.7075419,-112.1902386,
18:17:39.178,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075419,-112.1902386,
18:17:39.225,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075419,-112.1902386,
18:17:39.347,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075419,-112.1902386,
18:17:39.477,,32.0218685108005,,,0.208442604815258,262.931096299758,,,0.16,,,,,0.099724541928437,2.7278741475217,0.428815530292279,11.3,3.08688491992678,,,,,0.16,,33.7075419,-112.1902386,
18:17:39.591,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075419,-112.1902386,
18:17:39.658,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075419,-112.1902386,
18:17:39.715,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075419,-112.1902386,
18:17:39.773,,,,,,,,,,742,0.7,,,,,,,,,,,,,,33.7075419,-112.1902386,
18:17:39.830,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075419,-112.1902386,
18:17:39.898,,32.0215824680555,,,0.208442604815258,262.928747606943,,,0.16,,,,,0.0997489095127014,2.72789851510597,0.428920310904616,11.3,3.08688491992678,,,,,0.16,,33.7075419,-112.1902386,
18:17:39.958,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075419,-112.1902386,
18:17:40.079,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075419,-112.1902386,
18:17:40.158,1284.95388187988,,,,,,,,,,,,,,,,,,,,,,,,33.70756959,-112.19020423,
18:17:40.188,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756959,-112.19020423,
18:17:40.256,,,,,,,,,,739,0.7,,,,,,,,,,,,,,33.70756959,-112.19020423,
18:17:40.324,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756959,-112.19020423,
18:17:40.391,,32.0212476236093,,,0.208442604815258,262.925998204068,,,0.16,,,,,0.0997774349992288,2.72792704059249,0.429042970496684,11.3,3.08688491992678,,,,,0.16,,33.70756959,-112.19020423,
18:17:40.449,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756959,-112.19020423,
18:17:40.515,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756959,-112.19020423,
18:17:40.574,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756959,-112.19020423,
18:17:40.630,,,,,,,,,,742,0.7,,,,,,,,,,,,,,33.70756959,-112.19020423,
18:17:40.792,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756959,-112.19020423,
18:17:40.804,1292.32285597534,,,,,,,,,,,,,,,,,,,,,,,,33.7075403,-112.1902381,
18:17:40.805,1292.32285597534,,,0.0513746045533616,,,,,,,,,,,,,,,,0,,,,,33.7075403,-112.1902381,
18:17:40.846,,32.0209383717918,,,0.208442604815258,262.923458941895,,,0.16,,,,,0.09980378077291,2.72795338636617,0.429156257323513,11.3,3.08688491992678,,,,,0.16,,33.7075403,-112.1902381,
18:17:40.882,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075403,-112.1902381,
18:17:40.918,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075403,-112.1902381,
18:17:40.952,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075403,-112.1902381,
18:17:41.009,,,,,,,,,,745,0.7,,,,,,,,,,,,,,33.7075403,-112.1902381,
18:17:41.066,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7075403,-112.1902381,
18:17:41.120,,32.0207522915091,,,0.208442604815258,266.732393808089,,,0.16,,,,,0.0998196335652704,2.72796923915853,0.429224424330663,11.3,3.08688491992678,,,,,0.16,,33.7075403,-112.1902381,
18:17:41.163,1284.93726141357,,,,,,,,,,,,,,,,,,,,,,,,33.70756944,-112.19020437,
18:17:41.165,1284.93726141357,,,0.0513601851012774,,,,,,,,,,,,,,,,0,,,,,33.70756944,-112.19020437,
18:17:41.190,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756944,-112.19020437,
18:17:41.246,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756944,-112.19020437,
18:17:41.303,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756944,-112.19020437,
18:17:41.392,,,,,,,,,,744,0.7,,,,,,,,,,,,,,33.70756944,-112.19020437,
18:17:41.500,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756944,-112.19020437,
18:17:41.600,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756944,-112.19020437,
18:17:41.657,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756944,-112.19020437,
18:17:41.724,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756944,-112.19020437,
18:17:41.780,,,,,,,,,,743,0.7,,,,,,,,,,,,,,33.70756944,-112.19020437,
18:17:41.847,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756944,-112.19020437,
18:17:41.902,,32.02022055798,,,0.208442604815258,262.917564983133,,,0.16,,,,,0.0998649347120319,2.7280145403053,0.429419219261737,11.3,3.08688491992678,,,,,0.16,,33.70756944,-112.19020437,
18:17:42.096,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756944,-112.19020437,
18:17:42.164,1284.93285598877,,,,,,,,,,,,,,,,,,,,,,,,33.70756932,-112.19020447,
18:17:42.196,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756932,-112.19020447,
18:17:42.265,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756932,-112.19020447,
18:17:42.323,,,,,,,,,,739,0.7,,,,,,,,,,,,,,33.70756932,-112.19020447,
18:17:42.462,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756932,-112.19020447,
18:17:42.463,1292.32285597534,,,0.0513082505503238,,,,,,,,,,,,,,,,0,,,,,33.70756932,-112.19020447,
18:17:42.465,1292.32285597534,,,0.0513081802362343,,,,,,,,,,,,,,,,0,,,,,33.7075479,-112.1902473,
18:17:42.496,,32.0198166634834,,,0.208442604815258,262.9142486113,,,0.16,,,,,0.0998993455917349,2.728048951185,0.42956718604446,11.3,3.08688491992678,,,,,0.16,,33.7075479,-112.1902473,
18:17:42.532,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075479,-112.1902473,
18:17:42.580,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075479,-112.1902473,
18:17:42.783,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075479,-112.1902473,
18:17:42.852,,,,,,,,,,742,0.7,,,,,,,,,,,,,,33.7075479,-112.1902473,
18:17:42.940,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.7075479,-112.1902473,
18:17:42.964,,32.0194989513893,,,0.208442604815258,266.721953503396,,,0.16,,,,,0.099926414539523,2.72807602013279,0.429683582519949,11.3,3.08688491992678,,,,,0.16,,33.7075479,-112.1902473,
18:17:43.022,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075479,-112.1902473,
18:17:43.081,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075479,-112.1902473,
18:17:43.140,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075479,-112.1902473,
18:17:43.158,1284.91903897461,,,0.0512804757007613,,,,,,,,,,,,,,,,0,,,,,33.7075479,-112.1902473,
18:17:43.160,1284.91903897461,,,,,,,,,,,,,,,,,,,,,,,,33.70756925,-112.19020457,
18:17:43.190,,,,,,,,,,747,0.7,,,,,,,,,,,,,,33.70756925,-112.19020457,
18:17:43.424,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756925,-112.19020457,
18:17:43.492,,32.0191401913459,,,0.208442604815258,262.908694108424,,,0.16,,,,,0.0999569814025146,2.72810658699578,0.429815020030813,11.3,3.08688491992678,,,,,0.16,,33.70756925,-112.19020457,
18:17:43.608,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756925,-112.19020457,
18:17:43.663,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756925,-112.19020457,
18:17:43.719,,,,,,,,,,750,0.8,,,,,,,,,,,,,,33.70756925,-112.19020457,
18:17:43.745,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756925,-112.19020457,
18:17:43.801,,32.0189302316165,,,0.208442604815258,262.906970132142,,,0.16,,,,,0.0999748705860879,2.72812447617935,0.429891943520178,11.3,3.08688491992678,,,,,0.16,,33.70756925,-112.19020457,
18:17:43.953,1292.32285597534,,,0.0512487561862582,,,,,,,,,,,,,,,,0,,,,,33.70756925,-112.19020457,
18:17:43.955,1292.32285597534,,,0.0512486721166056,,,,,,,,,,,,,,,,0,,,,,33.7075425,-112.1902376,
18:17:43.973,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.7075425,-112.1902376,
18:17:44.021,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.7075425,-112.1902376,
18:17:44.046,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.7075425,-112.1902376,
18:17:44.083,,,,,,,,,,749,0.7,,,,,,,,,,,,,,33.7075425,-112.1902376,
18:17:44.108,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.7075425,-112.1902376,
18:17:44.163,,32.0186841103691,,,0.208442604815258,262.904949234161,,,0.16,,,,,0.09999584113556,2.72814544672882,0.429982116882908,11.3,3.08688491992678,,,,,0.16,,33.7075425,-112.1902376,
18:17:44.165,1284.87858916504,,,,,,,,,,,,,,,,,,,,,,,,33.70756917,-112.19020464,
18:17:44.166,1284.87858916504,,,0.0512402564175108,,,,,,,,,,,,,,,,0,,,,,33.70756917,-112.19020464,
18:17:44.219,,,,,,,,,,,,,,,,,,,,,11.3725490196078,,,,33.70756917,-112.19020464,
18:17:44.275,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756917,-112.19020464,
18:17:44.340,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756917,-112.19020464,
18:17:44.396,,,,,,,,,,747,0.7,,,,,,,,,,,,,,33.70756917,-112.19020464,
18:17:44.454,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756917,-112.19020464,
18:17:44.583,,32.018398769323,,,0.208442604815258,262.902606302985,,,0.16,,,,,0.100020153777839,2.7281697593711,0.430086661244706,11.3,3.08688491992678,,,,,0.16,,33.70756917,-112.19020464,
18:17:44.694,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.70756917,-112.19020464,
18:17:44.762,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756917,-112.19020464,
18:17:44.828,,,0,,,,0,87.3514898415648,,,,,,,,,,,,,,0,,0,33.70756917,-112.19020464,
18:17:44.943,,,,,,,,,,,,69,8.21099836392672,,,,,,,,,,,,33.70756917,-112.19020464,
18:17:44.999,,32.0181161807437,,,0.208442604815258,262.900285972273,,,0.16,,,,,0.100044232321747,2.72819383791501,0.430190198983512,11.3,3.08688491992678,,,,,0.16,,33.70756917,-112.19020464,
18:17:45.057,,,,,,,,,,,,,,,,,,,,,12.156862745098,,,,33.70756917,-112.19020464,
18:17:45.125,,,,,,,,,,,,,,,,,,,118.4,,,,,,33.70756917,-112.19020464,
18:17:45.169,1284.85916524658,,,,,,,,,,,,,,,,,,,,,,,,33.70756909,-112.1902047,
18:17:45.362,,,,,,,,,,747,0.7,,,,,,,,,,,,,,33.70756909,-112.1902047,
18:17:45.419,,,,,,,,,,,,70,8.32999834021551,,,,,,,,,,,,33.70756909,-112.1902047,
